Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
493666,20856,DENIM PATCH PURSE PINK BUTTERFLY,3,2010-01-05 12:06:00,1.65,16017.0,United Kingdom
493666,21485,RED SPOT HEART HOT WATER BOTTLE,3,2010-01-05 12:06:00,4.95,16017.0,United Kingdom
493666,21486,PINK HEART DOTS HOT WATER BOTTLE,3,2010-01-05 12:06:00,3.75,16017.0,United Kingdom
493666,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-01-05 12:06:00,4.95,16017.0,United Kingdom
493666,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2010-01-05 12:06:00,3.75,16017.0,United Kingdom
493666,21438,TUB 24 HANGING EASTER EGGS SPOTTY,12,2010-01-05 12:06:00,3.75,16017.0,United Kingdom
493666,35654,VINTAGE BEAD FILLED PINK CUSHION,3,2010-01-05 12:06:00,4.95,16017.0,United Kingdom
493666,21114,LAVENDER SCENTED FABRIC HEART,25,2010-01-05 12:06:00,1.25,16017.0,United Kingdom
493666,21616,4 PEAR BOTANICAL DINNER CANDLES,6,2010-01-05 12:06:00,3.75,16017.0,United Kingdom
493666,21620,S/4 ROSE    BOTANICAL  CANDLE,6,2010-01-05 12:06:00,3.75,16017.0,United Kingdom
493666,21407,BROWN CHECK CAT DOORSTOP ,2,2010-01-05 12:06:00,4.25,16017.0,United Kingdom
493666,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,6,2010-01-05 12:06:00,2.95,16017.0,United Kingdom
493666,21618,4 WILDFLOWER BOTANICAL CANDLES,6,2010-01-05 12:06:00,3.75,16017.0,United Kingdom
493666,21612,SET 12 WILDFLOWER BOTANICAL T-LIGHT,6,2010-01-05 12:06:00,2.95,16017.0,United Kingdom
493666,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,2010-01-05 12:06:00,2.95,16017.0,United Kingdom
493666,21610,SET 12 PEAR BOTANICAL T-LIGHTS,6,2010-01-05 12:06:00,2.95,16017.0,United Kingdom
493666,21737,SET 3 WICKER LOG BASKETS,3,2010-01-05 12:06:00,19.95,16017.0,United Kingdom
493666,21034,REX CASH+CARRY JUMBO SHOPPER,1,2010-01-05 12:06:00,0.95,16017.0,United Kingdom
493666,21256,FRENCH BOTTLE, BRASSERIE DES ARTIST,12,2010-01-05 12:06:00,1.65,16017.0,United Kingdom
493666,85141,JARDIN ETCHED GLASS FRUITBOWL,2,2010-01-05 12:06:00,10.75,16017.0,United Kingdom
493666,21314,SMALL GLASS HEART TRINKET POT,4,2010-01-05 12:06:00,2.1,16017.0,United Kingdom
493666,85145,JARDIN ETCHED GLASS LARGE BELL JAR,2,2010-01-05 12:06:00,12.75,16017.0,United Kingdom
493666,21534,DAIRY MAID LARGE MILK JUG,1,2010-01-05 12:06:00,4.95,16017.0,United Kingdom
493666,20855,PINK PATCH PURSE BLUE HEART,3,2010-01-05 12:06:00,1.65,16017.0,United Kingdom
493666,20854,BLUE PATCH PURSE PINK HEART,3,2010-01-05 12:06:00,1.65,16017.0,United Kingdom
493667,72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,13,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,72772,SET/4 SCENTED CANDLES IN RAMEKINS,32,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,20748,KENSINGTON COFFEE SET,18,2010-01-05 12:13:00,3.95,13253.0,United Kingdom
493667,20752,RETRO BLUE SPOTTY WASHING UP GLOVES,36,2010-01-05 12:13:00,0.85,13253.0,United Kingdom
493667,20935,ROUND CACTUS CANDLE,24,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,21043,APRON MODERN VINTAGE COTTON,30,2010-01-05 12:13:00,1.95,13253.0,United Kingdom
493667,21066,VINTAGE RED MUG,72,2010-01-05 12:13:00,0.38,13253.0,United Kingdom
493667,21067,VINTAGE RED TEATIME MUG,72,2010-01-05 12:13:00,0.38,13253.0,United Kingdom
493667,21070,VINTAGE BILLBOARD MUG ,72,2010-01-05 12:13:00,0.38,13253.0,United Kingdom
493667,21289,LARGE STRIPES CHOCOLATE GIFT BAG,48,2010-01-05 12:13:00,0.38,13253.0,United Kingdom
493667,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,64,2010-01-05 12:13:00,0.19,13253.0,United Kingdom
493667,21779,MA CAMPAGNE MINI WOODEN CHEST,16,2010-01-05 12:13:00,2.95,13253.0,United Kingdom
493667,22110,BIRD HOUSE HOT WATER BOTTLE,36,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,85132A,CHARLIE + LOLA BISCUITS TINS,12,2010-01-05 12:13:00,3.95,13253.0,United Kingdom
493667,20936,FORKED CACTUS CANDLE,24,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,20941,FROG CANDLE,72,2010-01-05 12:13:00,0.38,13253.0,United Kingdom
493667,21040,MODERN VINTAGE COTTON SHOPPING BAG,48,2010-01-05 12:13:00,0.85,13253.0,United Kingdom
493667,21275,ZINC TOP  2 DOOR WOODEN SHELF ,16,2010-01-05 12:13:00,3.95,13253.0,United Kingdom
493667,21780,MA CAMPAGNE 4 DRAWER WALL SHELF,16,2010-01-05 12:13:00,5.95,13253.0,United Kingdom
493667,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,36,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,20933,YELLOW POT PLANT CANDLE,24,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,82616B,FRAPPUCINO SCARF KNITTING KIT,24,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,85167A,WHITE GRAND BAROQUE PHOTO FRAME,30,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493667,20688,BEAUTY SPEED EXPRESSO CUPS,24,2010-01-05 12:13:00,1.95,13253.0,United Kingdom
493667,20888,SET 3 JARDIN DE FEMME SCENT CANDLES,24,2010-01-05 12:13:00,1.25,13253.0,United Kingdom
493668,72740A,,-43,2010-01-05 12:16:00,0.0,,United Kingdom
493669,85166A,,-36,2010-01-05 12:17:00,0.0,,United Kingdom
493670,79160,HEART SHAPE WIRELESS DOORBELL,2,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,21624,VINTAGE UNION JACK DOORSTOP,2,2010-01-05 12:20:00,5.95,14653.0,United Kingdom
493670,21411,GINGHAM HEART  DOORSTOP RED,4,2010-01-05 12:20:00,4.25,14653.0,United Kingdom
493670,20727,LUNCH BAG  BLACK SKULL.,4,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,20728,LUNCH BAG CARS BLUE,4,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,20726,LUNCH BAG WOODLAND,4,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2010-01-05 12:20:00,2.95,14653.0,United Kingdom
493670,20725,LUNCH BAG RED SPOTTY,4,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,22179,SET 10 LIGHTS NIGHT OWL,2,2010-01-05 12:20:00,6.75,14653.0,United Kingdom
493670,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2010-01-05 12:20:00,2.95,14653.0,United Kingdom
493670,21737,SET 3 WICKER LOG BASKETS,1,2010-01-05 12:20:00,19.95,14653.0,United Kingdom
493670,84839,SWEETHEART KEY CABINET,1,2010-01-05 12:20:00,6.75,14653.0,United Kingdom
493670,84837,WHITE SWEETHEARTS CABINET 4 DRAWERS,1,2010-01-05 12:20:00,12.75,14653.0,United Kingdom
493670,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2010-01-05 12:20:00,2.95,14653.0,United Kingdom
493670,21645,ASSORTED TUTTI FRUTTI ROUND BOX,5,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,2,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,85231E,STRAWBERRY SCENTED SET/9 T-LIGHTS,2,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,3,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,21181,PLEASE ONE PERSON  METAL SIGN,2,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,21175,GIN + TONIC DIET METAL SIGN,2,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,21904,HOUSE WRECKING METAL SIGN ,1,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,85150,LADIES & GENTLEMEN METAL SIGN,2,2010-01-05 12:20:00,2.55,14653.0,United Kingdom
493670,82599,FANNY'S REST STOPMETAL SIGN,2,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,22210,WOOD STAMP SET BEST WISHES,2,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,22209,WOOD STAMP SET HAPPY BIRTHDAY,2,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,22208,WOOD STAMP SET THANK YOU,3,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,18098C,PORCELAIN BUTTERFLY OIL BURNER,2,2010-01-05 12:20:00,2.95,14653.0,United Kingdom
493670,21864,UNION JACK FLAG PASSPORT COVER ,2,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,22189,CREAM HEART CARD HOLDER,3,2010-01-05 12:20:00,3.95,14653.0,United Kingdom
493670,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,12,2010-01-05 12:20:00,0.42,14653.0,United Kingdom
493670,85066,CREAM SWEETHEART MINI CHEST,2,2010-01-05 12:20:00,12.75,14653.0,United Kingdom
493670,85065,CREAM SWEETHEART TRAYS,1,2010-01-05 12:20:00,12.75,14653.0,United Kingdom
493670,85063,CREAM SWEETHEART MAGAZINE RACK,1,2010-01-05 12:20:00,16.95,14653.0,United Kingdom
493670,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2010-01-05 12:20:00,2.55,14653.0,United Kingdom
493670,21755,LOVE BUILDING BLOCK WORD,4,2010-01-05 12:20:00,5.95,14653.0,United Kingdom
493670,21317,GLASS SPHERE CANDLE STAND MEDIUM,2,2010-01-05 12:20:00,5.45,14653.0,United Kingdom
493670,71053,WHITE METAL LANTERN,3,2010-01-05 12:20:00,3.75,14653.0,United Kingdom
493670,72741,GRAND CHOCOLATECANDLE,9,2010-01-05 12:20:00,1.45,14653.0,United Kingdom
493670,71038,WHITE HANGING BEADS CANDLE HOLDER,2,2010-01-05 12:20:00,5.45,14653.0,United Kingdom
493670,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,2010-01-05 12:20:00,8.5,14653.0,United Kingdom
493670,84562A,PINK/WHITE RIBBED MELAMINE JUG,1,2010-01-05 12:20:00,7.95,14653.0,United Kingdom
493670,22192,BLUE DINER WALL CLOCK,1,2010-01-05 12:20:00,8.5,14653.0,United Kingdom
493670,22191,EAU DE NIL DINER WALL CLOCK,1,2010-01-05 12:20:00,8.5,14653.0,United Kingdom
493670,21231,SWEETHEART CERAMIC TRINKET BOX,4,2010-01-05 12:20:00,1.25,14653.0,United Kingdom
493670,21385,IVORY HANGING DECORATION  HEART,24,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,37446,MINI CAKE STAND WITH HANGING CAKES,2,2010-01-05 12:20:00,1.45,14653.0,United Kingdom
493670,22058,CERAMIC LOVE HEARTS DESIGN MUG,4,2010-01-05 12:20:00,1.49,14653.0,United Kingdom
493670,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1,2010-01-05 12:20:00,2.95,14653.0,United Kingdom
493670,22054,MINI CAKE STAND HANGING HEARTS,2,2010-01-05 12:20:00,1.65,14653.0,United Kingdom
493670,48194,DOORMAT HEARTS,1,2010-01-05 12:20:00,6.75,14653.0,United Kingdom
493670,48116,DOOR MAT MULTICOLOUR STRIPE,1,2010-01-05 12:20:00,6.75,14653.0,United Kingdom
493670,48187,DOOR MAT NEW ENGLAND,1,2010-01-05 12:20:00,6.75,14653.0,United Kingdom
493670,48184,DOOR MAT ENGLISH ROSE ,1,2010-01-05 12:20:00,6.75,14653.0,United Kingdom
493670,22365,DOORMAT RESPECTABLE HOUSE,1,2010-01-05 12:20:00,6.75,14653.0,United Kingdom
493670,84580,MOUSE TOY WITH PINK T-SHIRT,2,2010-01-05 12:20:00,3.75,14653.0,United Kingdom
493670,84578,ELEPHANT TOY WITH BLUE T-SHIRT,2,2010-01-05 12:20:00,3.75,14653.0,United Kingdom
493670,21677,HEARTS  STICKERS,6,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21679,SKULLS  STICKERS,6,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21675,BUTTERFLIES STICKERS,6,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21676,FLOWERS  STICKERS,6,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21291,SMALL SPOTTY CHOCOLATE GIFT BAG ,16,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,2,2010-01-05 12:20:00,2.95,14653.0,United Kingdom
493670,85226A,WHITE/BLUE PULL BACK RACING CAR,3,2010-01-05 12:20:00,0.55,14653.0,United Kingdom
493670,20972,PINK CREAM FELT CRAFT TRINKET BOX ,6,2010-01-05 12:20:00,1.25,14653.0,United Kingdom
493670,85226C,BLUE PULL BACK RACING CAR,3,2010-01-05 12:20:00,0.55,14653.0,United Kingdom
493670,21724,PANDA AND BUNNIES STICKER SHEET,6,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21726,MULTI HEARTS  STICKERS,7,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21722,SWEET PUDDING STICKER SHEET,4,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21725,SWEETIES  STICKERS,3,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,21723,ALPHABET HEARTS STICKER SHEET,6,2010-01-05 12:20:00,0.85,14653.0,United Kingdom
493670,82600,NO SINGING METAL SIGN,2,2010-01-05 12:20:00,2.1,14653.0,United Kingdom
493670,85035C,ROSE 3 WICK MORRIS BOX CANDLE,1,2010-01-05 12:20:00,4.25,14653.0,United Kingdom
493670,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,2010-01-05 12:20:00,4.25,14653.0,United Kingdom
493670,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2010-01-05 12:20:00,4.25,14653.0,United Kingdom
493671,22195,LARGE HEART MEASURING SPOONS,12,2010-01-05 12:25:00,1.65,13338.0,United Kingdom
493671,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-01-05 12:25:00,4.95,13338.0,United Kingdom
493671,84050,PINK HEART SHAPE EGG FRYING PAN,12,2010-01-05 12:25:00,1.65,13338.0,United Kingdom
493671,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-01-05 12:25:00,0.65,13338.0,United Kingdom
493671,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-01-05 12:25:00,0.85,13338.0,United Kingdom
493671,84926C,FAIRY CAKES TILE COASTER,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
493671,22309,TEA COSY RED  STRIPE,6,2010-01-05 12:25:00,2.55,13338.0,United Kingdom
493671,21663,VINTAGE GLASS SUGAR CADDY,6,2010-01-05 12:25:00,5.95,13338.0,United Kingdom
493671,22315,200 RED + WHITE BENDY STRAWS,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
493671,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,12,2010-01-05 12:25:00,1.45,13338.0,United Kingdom
493671,22330,72 ROUND PINK DOILIES,24,2010-01-05 12:25:00,1.45,13338.0,United Kingdom
493671,21870,I CAN ONLY PLEASE ONE PERSON MUG,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
493671,37370,RETRO COFFEE MUGS ASSORTED,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
493671,84854,GIRLY PINK TOOL SET,4,2010-01-05 12:25:00,4.95,13338.0,United Kingdom
493671,20734,SILVER MINI TAPE MEASURE ,10,2010-01-05 12:25:00,0.85,13338.0,United Kingdom
493671,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,2010-01-05 12:25:00,4.95,13338.0,United Kingdom
493671,20707,CRAZY DAISY HEART DECORATION,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
493671,20897,VINTAGE NOTEBOOK PARIS DAYS,6,2010-01-05 12:25:00,2.95,13338.0,United Kingdom
493671,85007,SET OF 3 VINTAGE TEA TIME BOXES,3,2010-01-05 12:25:00,4.65,13338.0,United Kingdom
493671,21488,RED WHITE SCARF  HOT WATER BOTTLE,4,2010-01-05 12:25:00,3.95,13338.0,United Kingdom
493671,84971L,LARGE HEART FLOWERS HOOK   ,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
493671,82583,HOT BATHS METAL SIGN,6,2010-01-05 12:25:00,2.1,13338.0,United Kingdom
493671,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2010-01-05 12:25:00,0.85,13338.0,United Kingdom
493671,22202,MILK PAN PINK RETROSPOT,4,2010-01-05 12:25:00,3.75,13338.0,United Kingdom
493671,22200,FRYING PAN PINK POLKADOT ,4,2010-01-05 12:25:00,4.25,13338.0,United Kingdom
493671,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-01-05 12:25:00,0.55,13338.0,United Kingdom
493671,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-01-05 12:25:00,0.55,13338.0,United Kingdom
493671,84991,60 TEATIME FAIRY CAKE CASES,24,2010-01-05 12:25:00,0.55,13338.0,United Kingdom
493671,84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
493671,85065,CREAM SWEETHEART TRAYS,2,2010-01-05 12:25:00,12.75,13338.0,United Kingdom
493671,20863,BLUE PATCH PENCIL CASE PINK HEART,6,2010-01-05 12:25:00,2.1,13338.0,United Kingdom
493671,21908,CHOCOLATE THIS WAY METAL SIGN,6,2010-01-05 12:25:00,2.1,13338.0,United Kingdom
493671,21181,PLEASE ONE PERSON  METAL SIGN,18,2010-01-05 12:25:00,2.1,13338.0,United Kingdom
493671,21903,MAN FLU METAL SIGN,12,2010-01-05 12:25:00,2.1,13338.0,United Kingdom
493671,85152,HAND OVER THE CHOCOLATE   SIGN ,6,2010-01-05 12:25:00,2.1,13338.0,United Kingdom
493671,20975,12 PENCILS SMALL TUBE RED SPOTTY,24,2010-01-05 12:25:00,0.65,13338.0,United Kingdom
493671,21842,PINK HEART CANDY BUTTON CALCULATOR,6,2010-01-05 12:25:00,2.55,13338.0,United Kingdom
493671,20985,HEART CALCULATOR,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
493671,16156S,WRAP PINK FAIRY CAKES ,25,2010-01-05 12:25:00,0.42,13338.0,United Kingdom
493671,16161P,WRAP ENGLISH ROSE ,25,2010-01-05 12:25:00,0.42,13338.0,United Kingdom
493671,84616,SILVER ROCCOCO CHANDELIER,2,2010-01-05 12:25:00,29.95,13338.0,United Kingdom
493671,20733,GOLD MINI TAPE MEASURE ,10,2010-01-05 12:25:00,0.85,13338.0,United Kingdom
493671,47503G,ASS FLORAL PRINT TAPE MEASURE,12,2010-01-05 12:25:00,1.25,13338.0,United Kingdom
C493673,85219,S/4 HEART CRYSTAL FRIDGE MAGNETS,-3,2010-01-05 12:26:00,1.65,16779.0,United Kingdom
C493673,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2010-01-05 12:26:00,2.55,16779.0,United Kingdom
C493673,82582,AREA PATROLLED METAL SIGN,-1,2010-01-05 12:26:00,2.1,16779.0,United Kingdom
C493673,84854,GIRLY PINK TOOL SET,-1,2010-01-05 12:26:00,4.25,16779.0,United Kingdom
C493673,90214K,LETTER K BLING KEY RING,-1,2010-01-05 12:26:00,1.25,16779.0,United Kingdom
C493673,85150,LADIES & GENTLEMEN METAL SIGN,-1,2010-01-05 12:26:00,2.55,16779.0,United Kingdom
C493673,47569,ENGLISH ROSE DESIGN SHOPPING BAG,-1,2010-01-05 12:26:00,2.55,16779.0,United Kingdom
C493673,37451,CERAMIC CAKE TEAPOT WITH CHERRY,-1,2010-01-05 12:26:00,4.25,16779.0,United Kingdom
493672,21086,SET/6 RED SPOTTY PAPER CUPS,4,2010-01-05 12:26:00,0.65,17861.0,United Kingdom
493672,21094,SET/6 RED SPOTTY PAPER PLATES,4,2010-01-05 12:26:00,0.85,17861.0,United Kingdom
493672,21080,SET/20 RED SPOTTY PAPER NAPKINS ,3,2010-01-05 12:26:00,0.85,17861.0,United Kingdom
493672,20749,ASSORTED COLOUR MINI CASES,2,2010-01-05 12:26:00,7.95,17861.0,United Kingdom
493672,20750, RED/WHITE DOT MINI CASES,2,2010-01-05 12:26:00,7.95,17861.0,United Kingdom
493672,22138,BAKING SET 9 PIECE RETROSPOT ,3,2010-01-05 12:26:00,4.95,17861.0,United Kingdom
493672,22243,HOOK, 5 HANGER ,MAGIC TOADSTOOL RED,3,2010-01-05 12:26:00,1.65,17861.0,United Kingdom
493672,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2010-01-05 12:26:00,1.25,17861.0,United Kingdom
493672,22066,LOVE HEART TRINKET POT,4,2010-01-05 12:26:00,1.45,17861.0,United Kingdom
493672,22064,PINK DOUGHNUT TRINKET POT ,2,2010-01-05 12:26:00,1.65,17861.0,United Kingdom
493672,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2010-01-05 12:26:00,1.25,17861.0,United Kingdom
493672,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,4,2010-01-05 12:26:00,4.95,17861.0,United Kingdom
493672,84559A,3D SHEET OF DOG STICKERS,6,2010-01-05 12:26:00,0.85,17861.0,United Kingdom
493672,84559B,3D SHEET OF CAT STICKERS,6,2010-01-05 12:26:00,0.85,17861.0,United Kingdom
493672,84559D,3D SHEET OF SEA WORLD STICKERS,6,2010-01-05 12:26:00,0.85,17861.0,United Kingdom
493672,20682,RED SPOTTY CHILDS UMBRELLA,2,2010-01-05 12:26:00,3.25,17861.0,United Kingdom
493672,20681,PINK SPOTTY CHILDS UMBRELLA,2,2010-01-05 12:26:00,3.25,17861.0,United Kingdom
493672,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,2,2010-01-05 12:26:00,3.25,17861.0,United Kingdom
493672,20684,STRAWBERRY DREAM CHILDS UMBRELLA,2,2010-01-05 12:26:00,3.25,17861.0,United Kingdom
493672,21544,SKULLS  WATER TRANSFER TATTOOS ,12,2010-01-05 12:26:00,0.85,17861.0,United Kingdom
493672,21542,WOODLAND WATER TRANSFER TATTOOS ,12,2010-01-05 12:26:00,0.85,17861.0,United Kingdom
493672,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2010-01-05 12:26:00,3.75,17861.0,United Kingdom
493672,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-01-05 12:26:00,4.95,17861.0,United Kingdom
493672,84763,ZINC FINISH 15CM PLANTER POTS,6,2010-01-05 12:26:00,1.25,17861.0,United Kingdom
493672,84992,72 SWEETHEART FAIRY CAKE CASES,3,2010-01-05 12:26:00,0.55,17861.0,United Kingdom
493672,21213,PACK OF 72 SKULL CAKE CASES,3,2010-01-05 12:26:00,0.55,17861.0,United Kingdom
493672,21212,PACK OF 72 RETRO SPOT CAKE CASES,3,2010-01-05 12:26:00,0.55,17861.0,United Kingdom
493672,22127,PARTY CONES CARNIVAL ASSORTED,6,2010-01-05 12:26:00,1.25,17861.0,United Kingdom
493672,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,3,2010-01-05 12:26:00,1.25,17861.0,United Kingdom
493672,84378,SET OF 3 HEART COOKIE CUTTERS,3,2010-01-05 12:26:00,1.25,17861.0,United Kingdom
493672,84558A,3D DOG PICTURE PLAYING CARDS,1,2010-01-05 12:26:00,2.95,17861.0,United Kingdom
493672,22348,TEA BAG PLATE RED SPOTTY ,1,2010-01-05 12:26:00,0.85,17861.0,United Kingdom
493672,84558A,3D DOG PICTURE PLAYING CARDS,3,2010-01-05 12:26:00,2.95,17861.0,United Kingdom
493672,21584,RETRO SPOT SMALL TUBE MATCHES,1,2010-01-05 12:26:00,1.65,17861.0,United Kingdom
493672,21482,MUSHROOM BLUE HOT WATER BOTTLE,2,2010-01-05 12:26:00,2.95,17861.0,United Kingdom
493672,21156,RED SPOTTY CHILDS APRON,4,2010-01-05 12:26:00,1.95,17861.0,United Kingdom
493672,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2010-01-05 12:26:00,0.21,17861.0,United Kingdom
493672,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2010-01-05 12:26:00,2.95,17861.0,United Kingdom
493672,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,2,2010-01-05 12:26:00,2.95,17861.0,United Kingdom
493672,22311,OFFICE MUG WARMER BLACK+SILVER ,1,2010-01-05 12:26:00,4.95,17861.0,United Kingdom
493672,22254,FELT TOADSTOOL LARGE,1,2010-01-05 12:26:00,1.25,17861.0,United Kingdom
493672,22024,RAINY LADIES BIRTHDAY CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,22025,RING OF ROSES BIRTHDAY CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,22036,DINOSAUR BIRTHDAY CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,22037,ROBOT BIRTHDAY CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,22023,EMPIRE BIRTHDAY CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,79160,HEART SHAPE WIRELESS DOORBELL,6,2010-01-05 12:26:00,2.1,17861.0,United Kingdom
493672,22254,FELT TOADSTOOL LARGE,2,2010-01-05 12:26:00,1.25,17861.0,United Kingdom
493672,22027,TEA PARTY BIRTHDAY CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,21504,SKULLS GREETING CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,21507,ELEPHANT, BIRTHDAY CARD, ,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,84249D,FAIRY CAKE GREETINGS CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,22029,SPACE BOY BIRTHDAY CARD,12,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,20692,FLORAL ELEPHANT SOFT TOY,5,2010-01-05 12:26:00,4.25,17861.0,United Kingdom
493672,20726,LUNCH BAG WOODLAND,3,2010-01-05 12:26:00,1.65,17861.0,United Kingdom
493672,20727,LUNCH BAG  BLACK SKULL.,1,2010-01-05 12:26:00,1.65,17861.0,United Kingdom
493672,21498,RED SPOTS  WRAP ,50,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,21497,FANCY FONTS BIRTHDAY WRAP,50,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,21495,SKULLS WRAP,50,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,22045,SPACE BOY GIFT WRAP,50,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
493672,16156S,WRAP PINK FAIRY CAKES ,25,2010-01-05 12:26:00,0.42,17861.0,United Kingdom
